normalisation_cts,signal_cts,normalised_cts,t (taus),T (temp),f_B (detuning),mw_pulse_duration,N (normalisation during p0 and p1),R (repetitions),P_cl_0,P_cl_1,phi (phase offset between pulses),P_cl
49024,34127,0.696128547,4.31E-07,27.19929504,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.00672843
49033,34590,0.705443442,4.90E-07,27.20127869,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006818464
49739,34576,0.695148826,5.88E-07,27.20320129,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006718961
50026,33139,0.662435651,6.85E-07,27.20252991,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006402772
49279,31089,0.630877376,7.83E-07,27.19981384,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006097745
49549,31079,0.627237797,8.03E-07,27.20027161,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006062567
48739,29411,0.603438854,8.81E-07,27.2016449,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.005832538
48379,28734,0.59393549,9.79E-07,27.20307922,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.005740683
47405,29389,0.619955838,1.08E-06,27.20146179,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.005992183
50149,30421,0.606612444,1.10E-06,27.2006073,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.005863213
47867,31254,0.652934313,1.18E-06,27.19917297,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006310937
50348,34736,0.68991828,1.49E-06,27.19889832,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006668405
48137,29782,0.618692636,2.00E-06,27.19898987,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.005979974
49526,32284,0.65185976,2.72E-06,27.19996643,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006300551
48005,30691,0.639329374,3.68E-06,27.19755554,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006179438
48495,31221,0.64379847,4.99E-06,27.19648743,1064063.391,2.10E-07,48327.5,5000000,0.007014122,0.005557323,267,0.006222634
48197,29636,0.614893198,0,27.2026825,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005816705
48125,29347,0.609807909,1.96E-08,27.20387268,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.0057686
48363,29162,0.602981746,3.92E-08,27.20030212,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005704026
47964,28298,0.589984298,5.88E-08,27.19874573,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005581074
47759,28677,0.600452423,7.83E-08,27.19798279,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.0056801
48609,28777,0.592009842,9.79E-08,27.20002747,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005600236
48616,29368,0.604081094,1.18E-07,27.19770813,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005714426
49309,31204,0.632825792,1.37E-07,27.19728088,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005986342
46752,31361,0.670794964,1.76E-07,27.20048523,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006345519
48350,33339,0.689534783,1.96E-07,27.19831848,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006522792
48808,34627,0.709453523,2.15E-07,27.19935608,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006711217
48849,34582,0.707936823,2.35E-07,27.19914246,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.00669687
47567,33415,0.702482939,2.94E-07,27.20014954,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006645278
48278,32906,0.681594253,3.13E-07,27.20091248,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006447677
48461,29569,0.610160887,3.92E-07,27.20381165,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005771939
48472,29554,0.609712958,4.11E-07,27.204422,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005767702
47791,28862,0.603921354,4.31E-07,27.20436096,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005712915
49251,30478,0.618830204,4.90E-07,27.20256042,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005853948
49147,34721,0.706472576,5.88E-07,27.20201111,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006683019
48535,33184,0.6837129,6.85E-07,27.20350647,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006467719
48090,29126,0.605656207,7.83E-07,27.1990509,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005729326
48581,29596,0.609209478,8.03E-07,27.19786072,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005762939
47585,31920,0.670799792,8.81E-07,27.19908142,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006345565
48836,34154,0.699361265,9.79E-07,27.19953918,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006615748
47937,30955,0.645743489,1.08E-06,27.19911194,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.00610854
47940,30707,0.64052999,1.10E-06,27.19953918,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006059222
48249,29672,0.614976585,1.18E-06,27.19764709,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005817494
49246,30420,0.617715299,1.49E-06,27.19648743,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.005843401
48415,32290,0.666942179,2.00E-06,27.19758606,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006309073
48730,32288,0.662589908,2.72E-06,27.20256042,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006267902
48486,31469,0.649032831,3.68E-06,27.20283508,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006139656
48555,31765,0.654206693,4.99E-06,27.20329285,2806374.924,2.10E-07,47298.5,5000000,0.006905772,0.005380503,56,0.006188599
47436,31204,0.657812774,0,27.20103455,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006741989
48246,31105,0.644716799,1.96E-08,27.2006073,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006607767
47134,30942,0.656468928,3.92E-08,27.19697571,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006728216
48482,32378,0.667835653,5.88E-08,27.19828796,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006844714
47151,32088,0.680537164,7.83E-08,27.20021057,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006974893
47664,33544,0.703759789,9.79E-08,27.19847107,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007212904
48644,34979,0.71908164,1.18E-07,27.20103455,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.00736994
48587,34725,0.71469748,1.37E-07,27.20527649,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007325006
48646,33709,0.692945063,1.76E-07,27.20716858,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007102063
47328,31832,0.672582984,1.96E-07,27.20472717,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.00689337
48916,31874,0.651606977,2.15E-07,27.20307922,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006678385
47653,31354,0.657965004,2.35E-07,27.20506287,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006743549
47411,33351,0.703444481,2.94E-07,27.20536804,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007209673
48560,34781,0.716248095,3.13E-07,27.20533752,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007340898
47393,32194,0.679298759,3.92E-07,27.20368958,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006962201
48053,31785,0.6614573,4.11E-07,27.20277405,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006779342
46814,30718,0.656171381,4.31E-07,27.20262146,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006725166
48392,33642,0.695197701,4.90E-07,27.20045471,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007125151
47271,33082,0.699837267,5.88E-07,27.1999054,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007172702
47605,32630,0.685432374,6.85E-07,27.1990509,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007025065
47819,33314,0.696668863,7.83E-07,27.20051575,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007140229
48636,32881,0.67606312,8.03E-07,27.20033264,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006929039
47514,32768,0.689649522,8.81E-07,27.19926453,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007068287
47239,33513,0.709435165,9.79E-07,27.1990509,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007271072
48024,32182,0.670123398,1.08E-06,27.19969177,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006868162
48423,33222,0.686079085,1.10E-06,27.19975281,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007031693
48366,34209,0.707294524,1.18E-06,27.19996643,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007249132
48924,33366,0.681996703,1.49E-06,27.19670105,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006989852
47495,32743,0.689399004,2.00E-06,27.19667053,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007065719
47447,32467,0.684279442,2.72E-06,27.20042419,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.007013248
48572,33143,0.682348013,3.68E-06,27.20188904,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006993453
48205,32443,0.673021615,4.99E-06,27.20320129,4937578.321,2.10E-07,51245.5,5000000,0.007410083,0.005788104,279,0.006897866
52645,32811,0.623250186,0,27.20137024,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.006818419
52596,32296,0.614039183,1.96E-08,27.2039032,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.00671765
53323,33665,0.631341219,3.92E-08,27.20549011,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.006906936
53130,34636,0.651910543,5.88E-08,27.20674133,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007131967
52810,35213,0.66678673,7.83E-08,27.20658875,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007294714
52360,36432,0.695798457,9.79E-08,27.20884705,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007612105
54262,38480,0.709152043,1.18E-07,27.20445251,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007758194
51993,37391,0.719154656,1.37E-07,27.20475769,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007867624
52158,36013,0.690459907,1.76E-07,27.20610046,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.0075537
51933,34983,0.673618078,1.96E-07,27.20283508,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007369449
52441,34044,0.64918685,2.15E-07,27.20079041,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007102169
53321,33145,0.621612608,2.35E-07,27.19654846,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.006800504
51954,33101,0.637121439,2.94E-07,27.19728088,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.006970172
52947,34962,0.660320818,3.13E-07,27.19599915,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007223976
53717,38298,0.712958813,3.92E-07,27.19883728,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007799841
52225,36818,0.704988182,4.11E-07,27.19841003,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007712641
52426,36042,0.68748343,4.31E-07,27.2006073,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007521137
52784,33119,0.627444029,4.90E-07,27.19941711,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.0068643
52347,35697,0.681930304,5.88E-07,27.20146179,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007460386
52364,36290,0.693033516,6.85E-07,27.20039368,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007581856
52631,33137,0.629610062,7.83E-07,27.19987488,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.006887997
53752,34834,0.648050427,8.03E-07,27.20072937,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007089736
52139,36736,0.70457828,8.81E-07,27.19819641,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007708157
54349,35865,0.659901857,9.79E-07,27.20072937,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007219392
55218,36244,0.656380296,1.08E-06,27.20622253,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007180866
53152,35848,0.674443245,1.10E-06,27.2026825,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007378477
52332,36286,0.693380833,1.18E-06,27.20152283,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007585656
53020,34695,0.654375851,1.49E-06,27.20021057,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007158937
53019,34561,0.651860774,2.00E-06,27.20146179,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007131422
55420,37143,0.670209408,2.72E-06,27.20314026,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007332158
52384,34832,0.664936006,3.68E-06,27.20448303,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007274466
52540,35127,0.668576479,4.99E-06,27.20481873,4020861.481,2.10E-07,54700.5,5000000,0.007916697,0.006260822,20,0.007314294
53998,34693,0.64248687,0,27.19935608,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006019652
53669,34367,0.640351176,1.96E-08,27.19883728,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005999642
53894,33457,0.620792806,3.92E-08,27.1985321,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005816394
52985,31708,0.598433614,5.88E-08,27.19895935,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005606904
52985,32032,0.604548573,7.83E-08,27.19953918,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005664197
53274,32665,0.613151014,9.79E-08,27.20045471,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005744796
53043,33678,0.634918988,1.18E-07,27.20103455,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005948746
53148,35305,0.664277256,1.37E-07,27.20188904,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006223813
53030,37159,0.700716734,1.76E-07,27.20057678,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006565225
53967,38452,0.712509632,1.96E-07,27.20109558,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006675716
53670,38264,0.712949634,2.15E-07,27.2006073,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006679839
53217,36675,0.689159632,2.35E-07,27.19996643,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006456943
53156,33582,0.63176322,2.94E-07,27.2016449,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005919179
52919,31982,0.604357719,3.13E-07,27.19862366,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005662409
53241,33675,0.632501364,3.92E-07,27.19776917,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005926095
52897,34697,0.655935228,4.11E-07,27.19847107,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006145654
53624,36198,0.675033689,4.31E-07,27.20002747,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006324593
53671,38127,0.710383773,4.90E-07,27.20021057,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006655799
53745,33764,0.628225982,5.88E-07,27.19911194,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005886038
53260,34921,0.655670404,6.85E-07,27.19911194,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006143173
52963,36937,0.697411537,7.83E-07,27.198349,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006534258
53297,36337,0.681783319,8.03E-07,27.20085144,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006387832
53557,32933,0.614915073,8.81E-07,27.20259094,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005761324
53849,36561,0.678954244,9.79E-07,27.20118713,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006361326
53994,37055,0.686280072,1.08E-06,27.20103455,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006429964
53527,35890,0.670502841,1.10E-06,27.20027161,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006282142
53561,33138,0.61869657,1.18E-06,27.19911194,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005796754
53972,34623,0.6414994,1.49E-06,27.20048523,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.0060104
53911,34304,0.636308134,2.00E-06,27.19737244,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.005961762
53334,35561,0.666760564,2.72E-06,27.19657898,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.00624708
54191,35387,0.653005242,3.68E-06,27.19688416,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006118202
53858,35753,0.663838387,4.99E-06,27.19691467,3723950.233,2.17E-07,46846.5,5000000,0.006700975,0.005366088,310,0.006219701
46592,30670,0.658267677,0,27.19419861,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007140559
46873,31002,0.661404371,1.96E-08,27.195755,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007174584
45302,30674,0.67710048,3.92E-08,27.19624329,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007344847
47963,33723,0.703104615,5.88E-08,27.19752502,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007626927
47608,33794,0.709838808,7.83E-08,27.19828796,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007699976
46887,33455,0.713524163,9.79E-08,27.20124817,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007739953
46100,32672,0.708720326,1.18E-07,27.20262146,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007687844
45543,30778,0.675801039,1.37E-07,27.20219421,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007330752
47905,31491,0.657363653,1.76E-07,27.20133972,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007130752
46862,30048,0.641201973,1.96E-07,27.1999054,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.006955438
46194,30039,0.650279403,2.15E-07,27.20094299,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007053906
47398,31817,0.671273172,2.35E-07,27.19963074,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007281636
47101,33390,0.708902299,2.94E-07,27.19847107,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007689818
47563,33560,0.705590606,3.13E-07,27.19761658,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007653894
46993,30660,0.652437747,3.92E-07,27.1990509,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007077318
46326,30342,0.654967129,4.11E-07,27.1999054,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007104756
45919,30537,0.665018976,4.31E-07,27.19883728,4937578.321,2.17E-07,54237.5,5000000,0.007904247,0.006115507,326,0.007213793
